
Jun 24, 2021	GRVI	Grove	$0.00	$5.02	0.00%
Jun 24, 2021	BON	Bon Natural Life	$5.00	$6.25	25.00%
Jun 24, 2021	BHG	Bright Health Group	$18.00	$7.65	-57.50%
Jun 24, 2021	DOCS	Doximity	$26.00	$72.67	179.50%
Jun 24, 2021	CFLT	Confluent	$36.00	$73.60	104.44%
Jun 24, 2021	GLUE	Monte Rosa Therapeutics	$19.00	$26.04	37.05%
Jun 24, 2021	NLIT	Northern Lights Acquisition	$10.00	$10.01	0.10%
Jun 23, 2021	CXM	Sprinklr	$16.00	$17.69	10.56%
Jun 23, 2021	FA	First Advantage	$15.00	$20.42	36.13%
Jun 23, 2021	MITA	Coliseum Acquisition	$10.00	$9.68	-3.20%
Jun 22, 2021	GPCO	Golden Path Acquisition	$10.00	$10.00	0.00%
Jun 22, 2021	YMM	Full Truck Alliance Co.	$19.00	$14.32	-24.63%
Jun 18, 2021	FEMY	Femasys	$13.00	$6.99	-46.23%
Jun 18, 2021	IPSC	Century Therapeutics	$20.00	$23.62	18.10%
Jun 18, 2021	ATAI	ATAI Life Sciences	$15.00	$17.80	18.67%
Jun 18, 2021	JUGG	JAWS Juggernaut Acquisition	$10.00	$9.85	-1.50%
Jun 18, 2021	CYT	Cyteir Therapeutics	$18.00	$17.12	-4.89%
Jun 18, 2021	AMAM	Ambrx Biopharma	$18.00	$13.04	-27.56%
Jun 18, 2021	TRMR	Tremor International	$19.00	$18.40	-3.16%
Jun 18, 2021	RERE	AiHuiShou International	$14.00	$8.94	-36.14%
Jun 18, 2021	DNAY	Codex DNA	$16.00	$10.67	-33.31%
Jun 17, 2021	ISPC	iSpecimen	$8.00	$6.32	-21.00%
Jun 17, 2021	TRON	Corner Growth Acquisition 2	$10.00	$9.89	-1.10%
Jun 17, 2021	LYEL	Lyell Immunopharma	$17.00	$14.93	-12.18%
Jun 17, 2021	VERV	Verve Therapeutics	$19.00	$54.49	186.79%
Jun 17, 2021	AOMR	Angel Oak Mortgage	$19.00	$18.11	-4.68%
Jun 16, 2021	RONI	Rice Acquisition II	$10.00	$9.94	-0.60%
Jun 16, 2021	WKME	WalkMe	$31.00	$24.61	-20.61%
Jun 16, 2021	ZT	Zimmer Energy Transition Acquisition	$10.00	$9.77	-2.30%
Jun 16, 2021	CNVY	Convey Holding Parent	$14.00	$7.50	-46.43%
Jun 16, 2021	MOLN	Molecular Partners	$21.25	$19.69	-7.34%
Jun 15, 2021	DILA	DILA Capital Acquisition	$10.00	$9.75	-2.50%
Jun 15, 2021	ALZN	Alzamend Neuro	$5.00	$2.29	-54.20%
Jun 15, 2021	GSQB	G Squared Ascend II	$10.00	$9.80	-2.00%
Jun 11, 2021	JANX	Janux Therapeutics	$17.00	$26.70	57.06%
Jun 11, 2021	TASK	TaskUs	$23.00	$59.06	156.78%
Jun 11, 2021	HCNE	JAWS Hurricane Acquisition	$10.00	$9.82	-1.80%
Jun 11, 2021	LITT	Logistics Innovation Technologies	$10.00	$9.73	-2.70%
Jun 11, 2021	LAAA	Lakeshore Acquisition I	$10.00	$9.86	-1.40%
Jun 11, 2021	BZ	Kanzhun	$19.00	$35.33	85.95%
Jun 10, 2021	DIBS	1stdibs.com	$20.00	$16.69	-16.55%
Jun 10, 2021	BSGA	Blue Safari Group Acquisition	$10.00	$9.99	-0.10%
Jun 10, 2021	MNDY	monday.com	$155.00	$357.53	130.66%
Jun 10, 2021	LFST	Lifestance Health Group	$18.00	$13.10	-27.22%
Jun 10, 2021	ZETA	Zeta Global Holdings	$10.00	$8.96	-10.40%
Jun 9, 2021	ISAA	Iron Spark I	$10.00	$10.07	0.70%
Jun 9, 2021	GACQ	Global Consumer Acquisition	$10.00	$9.91	-0.90%
Jun 9, 2021	MQ	Marqeta	$27.00	$28.23	4.56%
Jun 9, 2021	CLBR	Colombier Acquisition	$10.00	$9.70	-3.00%
Jun 9, 2021	SMIH	Summit Healthcare Acquisition	$10.00	$9.68	-3.20%
Jun 8, 2021	SPK	SPK Acquisition	$10.00	$9.90	-1.00%
Jun 8, 2021	ZME	Zhangmen Education	$11.50	$1.82	-84.17%
Jun 3, 2021	DLO	DLocal	$21.00	$48.33	130.14%
May 28, 2021	OTEC	OceanTech Acquisitions I	$10.00	$10.00	0.00%
May 28, 2021	CNTA	Centessa Pharmaceuticals	$20.00	$13.12	-34.40%
May 27, 2021	DAWN	Day One Biopharmaceuticals	$16.00	$25.96	62.25%
May 27, 2021	OMIC	Singular Genomics Systems	$22.00	$15.85	-27.95%
May 27, 2021	FIGS	FIGS	$22.00	$41.76	89.82%
May 26, 2021	PSPC	Post Holdings Partnering	$10.00	$9.73	-2.70%
May 26, 2021	FLYW	Flywire	$24.00	$43.01	79.21%
May 26, 2021	EGGF	EG Acquisition	$10.00	$9.70	-3.00%
May 26, 2021	ZIP	ZipRecruiter	$18.00	$28.83	60.17%
May 26, 2021	PAY	Paymentus Holdings	$21.00	$26.20	24.76%
May 26, 2021	DYNS	Dynamics Special Purpose	$10.00	$10.10	1.00%
May 25, 2021	FWAC	Fifth Wall Acquisition III	$10.00	$9.94	-0.60%
May 21, 2021	GFOR	Graf Acquisition IV	$10.00	$9.72	-2.80%
May 20, 2021	PCOR	Procore Technologies	$67.00	$96.83	44.52%
May 20, 2021	OTLY	Oatly Group	$17.00	$13.19	-22.41%
May 19, 2021	RAM	Aries I Acquisition	$10.00	$9.95	-0.50%
May 19, 2021	GIW	GigInternational1	$10.00	$9.94	-0.60%
May 19, 2021	SQSP	Squarespace	$50.00	$42.25	-15.50%
May 19, 2021	SKYA	Skydeck Acquisition	$10.00	$9.75	-2.50%
May 18, 2021	MCAE	Mountain Crest Acquisition III	$10.00	$9.90	-1.00%
May 18, 2021	POND	Angel Pond Holdings	$10.00	$9.70	-3.00%
May 18, 2021	CPAR	Catalyst Partners Acquisition	$10.00	$9.79	-2.10%
May 18, 2021	JZXN	Jiuzi Holdings	$5.00	$2.23	-55.40%
May 14, 2021	OSI	Osiris Acquisition	$10.00	$9.76	-2.40%
May 14, 2021	ARTA	Artisan Acquisition	$10.00	$9.89	-1.10%
May 14, 2021	VERA	Vera Therapeutics	$11.00	$17.80	61.82%
May 14, 2021	DBGI	Digital Brands Group	$4.15	$3.85	-7.23%
May 13, 2021	ORIA	Orion Biotech Opportunities	$10.00	$9.95	-0.50%
May 12, 2021	SMWB	Similarweb	$22.00	$19.63	-10.77%
May 12, 2021	GLBE	Global-E Online	$25.00	$57.81	131.24%
May 12, 2021	IPW	iPower	$5.00	$2.93	-41.40%
May 11, 2021	FLGC	Flora Growth	$5.00	$4.76	-4.80%
May 7, 2021	WDH	Waterdrop	$12.00	$2.12	-82.33%
May 7, 2021	BRIV	B. Riley Principal 250 Merger	$10.00	$9.81	-1.90%
May 7, 2021	TALS	Talaris Therapeutics	$17.00	$15.97	-6.06%
May 7, 2021	ANEB	Anebulo Pharmaceuticals	$7.00	$6.85	-2.14%
May 7, 2021	DKDCA	Data Knights Acquisition	$10.00	$10.08	0.80%
May 7, 2021	OG	Onion Global	$7.25	$6.66	-8.14%
May 7, 2021	BWMN	Bowman Consulting Group	$14.00	$16.90	20.71%
May 6, 2021	VALN	Valneva	$26.41	$46.05	74.37%
May 5, 2021	FSBC	Five Star Bancorp	$20.00	$27.69	38.45%
May 5, 2021	HNST	The Honest Company	$16.00	$9.21	-42.44%
May 5, 2021	MAQC	Maquia Capital Acquisition	$10.00	$10.04	0.40%
May 4, 2021	ALF	ALFI	$4.15	$4.92	18.55%
May 4, 2021	VLAT	Valor Latitude Acquisition	$10.00	$9.65	-3.50%
Apr 30, 2021	IACC	ION Acquisition 3	$10.00	$9.76	-2.40%
Apr 30, 2021	VACC	Vaccitech	$17.00	$14.00	-17.65%
Apr 30, 2021	HOWL	Werewolf Therapeutics	$16.00	$15.99	-0.06%
Apr 29, 2021	AVAH	Aveanna Healthcare Holdings	$12.00	$8.28	-31.00%
Apr 29, 2021	BSKY	Big Sky Growth Partners	$10.00	$9.78	-2.20%
Apr 29, 2021	EDR	Endeavor Group Holdings	$24.00	$25.34	5.58%
Apr 29, 2021	TUGC	TradeUP Global	$10.00	$9.95	-0.50%
Apr 29, 2021	PRVA	Privia Health Group	$23.00	$27.45	19.35%
Apr 28, 2021	FTCI	FTC Solar	$13.00	$9.89	-23.92%
Apr 23, 2021	AGTI	Agiliti	$14.00	$25.66	83.29%
Apr 23, 2021	IMPL	Impel NeuroPharma	$15.00	$11.33	-24.47%
Apr 23, 2021	RAIN	Rain Therapeutics	$17.00	$16.95	-0.29%
Apr 23, 2021	TMCI	Treace Medical Concepts	$17.00	$24.23	42.53%
Apr 23, 2021	SWIM	Latham Group	$19.00	$15.66	-17.58%
Apr 22, 2021	NPCE	NeuroPace	$17.00	$15.75	-7.35%
Apr 22, 2021	KNBE	KnowBe4	$16.00	$26.98	68.63%
Apr 22, 2021	ZY	Zymergen	$31.00	$10.50	-66.13%
Apr 21, 2021	PATH	UiPath	$56.00	$57.51	2.70%
Apr 21, 2021	DV	DoubleVerify	$27.00	$36.08	33.63%
Apr 21, 2021	SKYT	SkyWater Technology	$14.00	$22.26	59.00%
Apr 20, 2021	IFBD	Infobird	$4.00	$2.45	-38.75%
Apr 20, 2021	TRKA	Troika Media Group	$4.50	$1.84	-59.11%
Apr 16, 2021	RXRX	Recursion Pharmaceuticals	$18.00	$19.52	8.44%
Apr 16, 2021	AKYA	Akoya Biosciences	$20.00	$13.29	-33.55%
Apr 16, 2021	BMEA	Biomea Fusion	$17.00	$11.45	-32.65%
Apr 15, 2021	TSP	TuSimple Holdings	$40.00	$39.54	-1.15%
Apr 15, 2021	AGL	Agilon Health	$23.00	$25.11	9.17%
Apr 15, 2021	EBET	Esports Technologies	$6.00	$29.01	383.50%
Apr 15, 2021	APP	Applovin	$80.00	$98.55	23.19%
Apr 15, 2021	KRT	Karat Packaging	$16.00	$22.71	41.94%
Apr 14, 2021	TCVA	TCV Acquisition	$10.00	$9.90	-1.00%
Apr 14, 2021	ALKT	Alkami Technology	$30.00	$32.14	7.13%
Apr 14, 2021	YTPG	TPG Pace Beneficial II	$10.00	$9.88	-1.20%
Apr 14, 2021	COIN	Coinbase	$250.00	$344.45	37.78%
Apr 9, 2021	VECT	VectivBio Holding	$17.00	$5.53	-67.47%
Apr 9, 2021	ADF	Aldel Financial	$10.00	$10.24	2.40%
Apr 9, 2021	GLSPT	Global SPAC Partners	$10.00	$10.00	-0.01%
Apr 9, 2021	RPHM	Reneo Pharmaceuticals	$15.00	$7.58	-49.47%
Apr 9, 2021	TPGS	TPG Pace Solutions	$10.00	$10.15	1.50%
Apr 8, 2021	MPAC	Model Performance Acquisition	$10.00	$9.99	-0.10%
Apr 8, 2021	TIOA	Tio Tech A	$10.00	$9.72	-2.80%
Apr 7, 2021	PANA	Panacea Acquisition II	$10.00	$9.71	-2.90%
Apr 7, 2021	CMLT	CM Life Sciences III	$10.00	$9.97	-0.30%
Apr 6, 2021	ACBA	Ace Global Business Acquisition	$10.00	$10.08	0.80%
Apr 6, 2021	UTME	UTime	$4.00	$5.03	25.75%
Apr 1, 2021	KARO	Karooooo	$47.52	$34.78	-26.81%
Apr 1, 2021	COMP	Compass	$18.00	$12.86	-28.56%
Apr 1, 2021	EM	Smart Share Global	$8.50	$2.56	-69.88%
Apr 1, 2021	ULCC	Frontier Group Holdings	$19.00	$16.09	-15.32%
Mar 31, 2021	MBTC	Nocturne Acquisition	$10.00	$10.08	0.80%
Mar 31, 2021	ACHL	Achilles Therapeutics	$18.00	$7.31	-59.39%
Mar 31, 2021	COUR	Coursera	$33.00	$32.14	-2.61%
Mar 30, 2021	TWOA	two	$10.00	$9.84	-1.60%
Mar 26, 2021	HYW	Hywin Holdings	$10.00	$5.86	-41.40%
Mar 26, 2021	DSGN	Design Therapeutics	$20.00	$17.75	-11.25%
Mar 26, 2021	EWTX	Edgewise Therapeutics	$16.00	$19.58	22.38%
Mar 26, 2021	ALHC	Alignment Healthcare	$18.00	$20.90	16.11%
Mar 26, 2021	TDUP	ThredUp	$14.00	$19.99	42.79%
Mar 26, 2021	IKNA	Ikena Oncology	$16.00	$13.00	-18.75%
Mar 26, 2021	ZH	Zhihu	$9.50	$8.47	-10.84%
Mar 25, 2021	OLK	Olink Holding	$20.00	$33.72	68.60%
Mar 25, 2021	MSDA	MSD Acquisition	$10.00	$9.85	-1.50%
Mar 25, 2021	CRCT	Cricut	$20.00	$29.46	47.30%
Mar 25, 2021	LVTX	LAVA Therapeutics	$15.00	$7.54	-49.73%
Mar 25, 2021	EEIQ	Elite Education Group	$8.00	$4.09	-48.88%
Mar 25, 2021	LCA	Landcadia Holdings IV	$10.00	$9.80	-2.00%
Mar 25, 2021	VZIO	VIZIO Holding	$21.00	$18.77	-10.62%
Mar 25, 2021	DSEY	Diversey Holdings	$15.00	$17.68	17.87%
Mar 25, 2021	SEMR	SEMrush Holdings	$14.00	$26.27	87.64%
Mar 24, 2021	NGC	Northern Genesis Acquisition III	$10.00	$9.79	-2.10%
Mar 24, 2021	DISA	Disruptive Acquisition I	$10.00	$9.77	-2.30%
Mar 24, 2021	KVSB	Khosla Ventures Acquisition II	$10.00	$10.23	2.30%
Mar 24, 2021	DOCN	DigitalOcean	$47.00	$105.32	124.09%
Mar 24, 2021	KVSC	Khosla Ventures Acquisition III	$10.00	$9.88	-1.20%
Mar 24, 2021	DCRC	Decarbonization Plus Acquisition III	$10.00	$12.31	23.10%
Mar 24, 2021	CRZN	Corazon Capital V838 Monoceros	$10.00	$9.72	-2.80%
Mar 24, 2021	ACVA	ACV Auctions	$25.00	$20.00	-20.00%
Mar 23, 2021	NGCA	NextGen Acquisition II	$10.00	$10.00	0.00%
Mar 23, 2021	ACTD	Arclight Clean Transition II	$10.00	$9.77	-2.30%
Mar 23, 2021	OPA	Magnum Opus Acquisition	$10.00	$9.96	-0.40%
Mar 23, 2021	GLHA	Glass Houses Acquisition	$10.00	$9.74	-2.60%
Mar 23, 2021	UPC	Universe Pharmaceuticals	$5.00	$2.40	-52.00%
Mar 23, 2021	TBSA	TB SA Acquisition	$10.00	$9.77	-2.30%
Mar 23, 2021	LEGA	Lead Edge Growth Opportunities	$10.00	$9.78	-2.20%
Mar 23, 2021	MOVE	Movano	$5.00	$3.54	-29.20%
Mar 23, 2021	NBST	Newbury Street Acquisition	$10.00	$9.73	-2.70%
Mar 23, 2021	DGNU	Dragoneer Growth Opportunities III	$10.00	$9.97	-0.30%
Mar 23, 2021	VGII	Virgin Group Acquisition II	$10.00	$9.88	-1.20%
Mar 23, 2021	STRE	Supernova Partners Acquisition III	$10.00	$9.83	-1.70%
Mar 23, 2021	GGPI	Gores Guggenheim	$10.00	$10.54	5.40%
Mar 23, 2021	RKTA	Rocket Internet Growth Opportunities	$10.00	$9.80	-2.00%
Mar 19, 2021	LDHA	LDH Growth I	$10.00	$9.83	-1.70%
Mar 19, 2021	LGV	Longview Acquisition II	$10.00	$9.94	-0.64%
Mar 19, 2021	AFAQ	AF Acquisition	$10.00	$9.76	-2.40%
Mar 19, 2021	LVRA	Levere Holdings	$10.00	$9.79	-2.10%
Mar 19, 2021	AFCG	AFC Gamma	$19.00	$23.64	24.42%
Mar 19, 2021	BYTS	BYTE Acquisition	$10.00	$9.75	-2.50%
Mar 19, 2021	TIL	Instil Bio	$20.00	$21.59	7.95%
Mar 19, 2021	FNCH	Finch Therapeutics Group	$17.00	$13.99	-17.71%
Mar 19, 2021	CNTB	Connect Biopharma Holdings	$17.00	$16.00	-5.88%
Mar 19, 2021	GGMC	Glenfarne Merger	$10.00	$9.75	-2.50%
Mar 18, 2021	GXII	GX Acquisition II	$10.00	$9.72	-2.80%
Mar 18, 2021	AAQC	Accelerate Acquisition	$10.00	$9.84	-1.60%
Mar 18, 2021	GANX	Gain Therapeutics	$11.00	$7.64	-30.55%
Mar 18, 2021	RACB	Research Alliance II	$10.00	$9.87	-1.30%
Mar 18, 2021	TUYA	Tuya	$21.00	$6.12	-70.86%
Mar 18, 2021	REVH	Revolution Healthcare Acquisition	$10.00	$9.74	-2.60%
Mar 18, 2021	VEI	Vine Energy	$14.00	$17.58	25.57%
Mar 18, 2021	FMIV	Forum Merger IV	$10.00	$9.75	-2.50%
Mar 18, 2021	AMAO	American Acquisition Opportunity	$10.00	$10.00	-0.05%
Mar 18, 2021	NAPA	Duckhorn	$15.00	$20.29	35.27%
Mar 17, 2021	GAMC	Golden Arrow Merger	$10.00	$9.75	-2.50%
Mar 17, 2021	JWEL	Jowell Global	$7.00	$5.95	-15.00%
Mar 17, 2021	TETC	Tech & Energy Transition	$10.00	$9.70	-3.00%
Mar 17, 2021	KSI	Kadem Sustainable Impact	$10.00	$9.74	-2.60%
Mar 17, 2021	ATHN	Athena Technology Acquisition	$10.00	$10.00	0.00%
Mar 17, 2021	OLO	Olo, Inc.	$25.00	$27.93	11.72%
Mar 17, 2021	KAHC	KKR Acquisition Holdings I	$10.00	$9.80	-2.00%
Mar 17, 2021	BGSX	Build Acquisition	$10.00	$9.71	-2.90%
Mar 17, 2021	SNCY	Sun Country Airlines Holdings	$24.00	$30.74	28.08%
Mar 16, 2021	RTPY	Reinvent Technology Partners Y	$10.00	$9.91	-0.90%
Mar 16, 2021	PLMI	Plum Acquisition I	$10.00	$9.73	-2.70%
Mar 16, 2021	EBAC	European Biotech Acquisition	$10.00	$9.75	-2.50%
Mar 16, 2021	WALD	Waldencast Acquisition	$10.00	$9.74	-2.60%
Mar 16, 2021	FZT	FAST Acquisition II	$10.00	$9.79	-2.10%
Mar 16, 2021	FVIV	Fortress Value Acquisition IV	$10.00	$9.80	-2.00%
Mar 12, 2021	ROSS	Ross Acquisition II	$10.00	$9.83	-1.75%
Mar 12, 2021	FTPA	FTAC Parnassus Acquisition	$10.00	$9.74	-2.60%
Mar 12, 2021	CFFE	CF Acquisition VIII	$10.00	$9.94	-0.60%
Mar 12, 2021	GTPA	Gores Technology Partners	$10.00	$9.89	-1.10%
Mar 12, 2021	GTPB	Gores Technology Partners II	$10.00	$9.85	-1.50%
Mar 12, 2021	JOAN	JOANN	$12.00	$10.88	-9.33%
Mar 12, 2021	RXDX	Prometheus Biosciences	$19.00	$35.46	86.63%
Mar 12, 2021	LBPH	Longboard Pharmaceuticals	$16.00	$6.62	-58.63%
Mar 12, 2021	MITC	Meat-Tech 3D	$10.30	$8.23	-20.10%
Mar 12, 2021	HAYW	Hayward Holdings	$17.00	$24.33	43.12%
Mar 12, 2021	SCAQ	Stratim Cloud Acquisition	$10.00	$9.82	-1.80%
Mar 11, 2021	SPKB	Silver Spike Acquisition II	$10.00	$9.78	-2.20%
Mar 11, 2021	CPNG	Coupang	$35.00	$30.45	-13.00%
Mar 11, 2021	FHS	First High-School Education Group	$10.00	$2.76	-72.40%
Mar 11, 2021	FRON	Frontier Acquisition	$10.00	$9.83	-1.70%
Mar 11, 2021	LCAA	L Catterton Asia Acquisition	$10.00	$9.73	-2.70%
Mar 11, 2021	PTOC	Pine Technology Acquisition	$10.00	$9.71	-2.90%
Mar 11, 2021	ATSP	Archimedes Tech SPAC	$10.00	$9.97	-0.30%
Mar 11, 2021	GAPA	G&P Acquisition	$10.00	$9.83	-1.70%
Mar 10, 2021	RBLX	Roblox	$45.00	$82.53	83.40%
Mar 10, 2021	CLAA	Colonnade Acquisition II	$10.00	$9.78	-2.20%
Mar 10, 2021	FRXB	Forest Road Acquisition II	$10.00	$9.85	-1.50%
Mar 10, 2021	VAQC	Vector Acquisition II	$10.00	$9.85	-1.50%
Mar 10, 2021	FRW	PWP Forward Acquisition I	$10.00	$9.79	-2.10%
Mar 10, 2021	SBII	Sandbridge X2	$10.00	$9.75	-2.50%
Mar 10, 2021	ESM	ESM Acquisition	$10.00	$9.70	-3.00%
Mar 10, 2021	AGGR	Agile Growth	$10.00	$9.75	-2.50%
Mar 10, 2021	DTOC	Digital Transformation Opportunities	$10.00	$9.76	-2.43%
Mar 9, 2021	PDOT	Peridot Acquisition II	$10.00	$9.78	-2.20%
Mar 9, 2021	SVFB	SVF Investment 2	$10.00	$10.08	0.80%
Mar 9, 2021	SVFC	SVF Investment 3	$10.00	$10.05	0.50%
Mar 9, 2021	ACQR	Independence Holdings	$10.00	$9.77	-2.30%
Mar 9, 2021	GROY	Gold Royalty	$5.00	$4.86	-2.80%
Mar 5, 2021	LHAA	Lerer Hippeau Acquisition	$10.00	$9.85	-1.50%
Mar 5, 2021	VPCB	VPC Impact Acquisition II	$10.00	$9.94	-0.60%
Mar 5, 2021	VPCC	VPC Impact Acquisition III	$10.00	$9.95	-0.50%
Mar 5, 2021	FRSG	First Reserve Sustainable Growth	$10.00	$9.93	-0.70%
Mar 5, 2021	TWNT	Tailwind Two Acquisition	$10.00	$9.93	-0.70%
Mar 5, 2021	ATVC	Tribe Capital Growth I	$10.00	$9.82	-1.80%
Mar 5, 2021	IPVI	InterPrivate IV InfraTech Partners	$10.00	$9.80	-2.00%
Mar 5, 2021	IPVF	InterPrivate III Financial Partners	$10.00	$9.93	-0.75%
Mar 5, 2021	IPVA	InterPrivate II Acquisition	$10.00	$9.80	-2.00%
Mar 5, 2021	DMYQ	dMY Technology Group IV	$10.00	$10.14	1.40%
Mar 5, 2021	WPCA	Warburg Pincus Capital I-A	$10.00	$9.85	-1.50%
Mar 5, 2021	WPCB	Warburg Pincus Capital I-B	$10.00	$9.78	-2.20%
Mar 4, 2021	INNV	Innovage Holding	$21.00	$6.71	-68.05%
Mar 4, 2021	HERA	FTAC Hera Acquisition	$10.00	$9.78	-2.20%
Mar 4, 2021	PSAG	Property Solutions Acquisition II	$10.00	$9.72	-2.80%
Mar 4, 2021	KVSA	Khosla Ventures Acquisition	$10.00	$9.98	-0.20%
Mar 4, 2021	MBAC	M3-Brigade Acquisition II	$10.00	$9.94	-0.60%
Mar 4, 2021	ATAQ	Altimar Acquisition III	$10.00	$9.76	-2.40%
Mar 4, 2021	RXRA	RXR Acquisition	$10.00	$9.80	-2.00%
Mar 4, 2021	ACAH	Atlantic Coastal Acquisition	$10.00	$9.72	-2.80%
Mar 4, 2021	TRCA	Twin Ridge Capital Acquisition	$10.00	$9.75	-2.50%
Mar 4, 2021	AURC	Aurora Acquisition	$10.00	$10.00	0.00%
Mar 3, 2021	ISOS	Isos Acquisition	$10.00	$10.03	0.30%
Mar 3, 2021	OSCR	Oscar Health	$39.00	$16.97	-56.49%
Mar 3, 2021	MACC	Mission Advancement	$10.00	$9.75	-2.50%
Mar 3, 2021	ROCR	Roth CH Acquisition III	$10.00	$9.96	-0.40%
Mar 2, 2021	SNII	Supernova Partners Acquisition II	$10.00	$10.33	3.30%
Mar 2, 2021	NSTC	Northern Star Investment III	$10.00	$9.79	-2.10%
Mar 2, 2021	OHPA	Orion Acquisition	$10.00	$9.74	-2.60%
Mar 2, 2021	NSTD	Northern Star Investment IV	$10.00	$9.79	-2.10%
Mar 2, 2021	TSPQ	TCW Special Purpose Acquisition	$10.00	$9.75	-2.50%
Mar 2, 2021	HYAC	Haymaker Acquisition III	$10.00	$9.73	-2.70%
Mar 2, 2021	GBRG	Goldenbridge Acquisition	$10.00	$9.94	-0.60%
Mar 2, 2021	LOKM	Live Oak Mobility Acquisition	$10.00	$9.81	-1.91%
Mar 2, 2021	ANZU	Anzu Special Acquisition I	$10.00	$9.76	-2.40%
Mar 2, 2021	DHBC	DHB Capital	$10.00	$9.78	-2.20%
Mar 2, 2021	ARRW	Arrowroot Acquisition	$10.00	$9.73	-2.70%
Mar 2, 2021	NDAC	Nightdragon Acquisition	$10.00	$9.77	-2.30%
Mar 2, 2021	FTEV	FinTech Evolution Acquisition	$10.00	$9.72	-2.80%
Mar 2, 2021	DHCA	DHC Acquisition	$10.00	$9.77	-2.30%
Mar 2, 2021	AMPI	Advanced Merger Partners	$10.00	$9.71	-2.89%
Feb 26, 2021	MACQ	MCAP Acquisition	$10.00	$9.93	-0.70%
Feb 26, 2021	TWLV	Twelve Seas Investment II	$10.00	$9.71	-2.90%
Feb 26, 2021	KCAC	Kensington Capital Acquisition II	$10.00	$8.07	-19.30%
Feb 26, 2021	AGAC	African Gold Acquisition	$10.00	$9.76	-2.40%
Feb 26, 2021	FSNB	Fusion Acquisition II	$10.00	$9.75	-2.55%
Feb 26, 2021	IBER	Ibere Pharmaceuticals	$10.00	$9.73	-2.70%
Feb 26, 2021	AUS	Austerlitz Acquisition I	$10.00	$10.01	0.10%
Feb 26, 2021	LIII	Leo Holdings III	$10.00	$9.98	-0.20%
Feb 26, 2021	ASZ	Austerlitz Acquisition II	$10.00	$9.79	-2.10%
Feb 26, 2021	FACT	Freedom Acquisition I	$10.00	$9.74	-2.60%
Feb 26, 2021	ARYD	ARYA Sciences Acquisition IV	$10.00	$9.99	-0.10%
Feb 26, 2021	SBEA	SilverBox Engaged Merger I	$10.00	$10.42	4.20%
Feb 26, 2021	WARR	Warrior Technologies Acquisition	$10.00	$9.82	-1.80%
Feb 25, 2021	ISLE	Isleworth Healthcare Acquisition	$10.00	$9.81	-1.90%
Feb 25, 2021	GIIX	Gores Holdings VIII	$10.00	$9.83	-1.70%
Feb 25, 2021	HUGS	USHG Acquisition	$10.00	$9.83	-1.70%
Feb 25, 2021	EJFA	EJF Acquisition	$10.00	$9.96	-0.40%
Feb 25, 2021	SCR	Score Media & Gaming	$27.00	$35.58	31.78%
Feb 25, 2021	FLME	Flame Acquisition	$10.00	$9.78	-2.20%
Feb 24, 2021	COLI	Colicity	$10.00	$9.75	-2.50%
Feb 24, 2021	HIII	Hudson Executive Investment III	$10.00	$9.74	-2.60%
Feb 24, 2021	BOAS	BOA Acquisition	$10.00	$9.74	-2.60%
Feb 24, 2021	GLBL	Cartesian Growth	$10.00	$9.90	-1.00%
Feb 24, 2021	SRNG	Soaring Eagle Acquisition	$10.00	$12.18	21.80%
Feb 23, 2021	SLAM	Slam Corp.	$10.00	$9.78	-2.20%
Feb 23, 2021	VELO	Velocity Acquisition	$10.00	$9.92	-0.80%
Feb 23, 2021	FTAA	FTAC Athena Acquisition	$10.00	$9.94	-0.60%
Feb 23, 2021	CMII	CM Life Sciences II	$10.00	$10.63	6.30%
Feb 23, 2021	ANAC	Arctos NorthStar Acquisition	$10.00	$9.75	-2.50%
Feb 23, 2021	GSEV	Gores Holdings VII	$10.00	$9.89	-1.10%
Feb 19, 2021	BRPM	B. Riley Principal 150 Merger	$10.00	$10.19	1.90%
Feb 19, 2021	CFVI	CF Acquisition VI	$10.00	$9.75	-2.50%
Feb 19, 2021	ASPC	Alpha Capital Acquisition	$10.00	$9.77	-2.30%
Feb 19, 2021	SPGS	Simon Property Group Acquisition	$10.00	$9.78	-2.20%
Feb 19, 2021	TWNI	Tailwind International Acquisition	$10.00	$9.74	-2.60%
Feb 19, 2021	FACA	Figure Acquisition I	$10.00	$9.90	-1.05%
Feb 18, 2021	FSRX	FinServ Acquisition II	$10.00	$9.72	-2.80%
Feb 18, 2021	KAII	Kismet Acquisition Two	$10.00	$9.74	-2.60%
Feb 18, 2021	KIII	Kismet Acquisition Three	$10.00	$9.73	-2.71%
Feb 17, 2021	FSII	FS Development II	$10.00	$10.10	1.00%
Feb 17, 2021	AUUD	Auddia	$4.13	$2.64	-36.00%
Feb 17, 2021	NVSA	New Vista Acquisition	$10.00	$9.76	-2.45%
Feb 17, 2021	ABGI	ABG Acquisition I	$10.00	$9.79	-2.10%
Feb 17, 2021	MACA	Moringa Acquisition	$10.00	$9.74	-2.60%
Feb 17, 2021	SPTK	SportsTek Acquisition	$10.00	$9.73	-2.70%
Feb 17, 2021	PFDR	Pathfinder Acquisition	$10.00	$9.95	-0.50%
Feb 17, 2021	VRPX	Virpax Pharmaceuticals	$10.00	$4.22	-57.80%
